context,id_a,id_b,title_a,title_b,key_a,key_b,grid_dist_3d,cosine_sim,harmonic_tier,edge_kind,edge_strength,is_thread
afterglow,21,66,Houdini (Adam Port Mix),Walk The Line (Extended Mix),6A,9A,0,0.8195,,none,0,0
afterglow,21,67,Houdini (Adam Port Mix),Walk The Line (Themba Extended Mix),6A,9A,2,0.7273,,none,0,0
afterglow,21,68,Houdini (Adam Port Mix),We Are Child Of Love (The Mekanism Remix),6A,12A,0.7071,0.5993,,none,0,0
afterglow,21,69,Houdini (Adam Port Mix),What Can I Do,6A,8A,1,0.4991,,none,0,0
afterglow,21,70,Houdini (Adam Port Mix),What I Might Do,6A,5A,1.1165,0.6857,adjacent,harmonic,0.7,1
afterglow,21,71,Houdini (Adam Port Mix),When Will I See You Again (Amtrac Remix),6A,5B,1.2233,0.8343,,none,0,0
afterglow,21,72,Houdini (Adam Port Mix),Where the Subtle Meets Infinity (Original Mix),6A,1A,1,0.3529,,none,0,0
afterglow,21,73,Houdini (Adam Port Mix),Wish We Could feat. Syon & Darla Jade (Extended Mix),6A,3A,0.6866,0.8329,,none,0,0
afterglow,22,23,I Remember (Original Mix),I Won't Fade Away feat. Alice Russell (Original Mix),10A,9A,0.4329,0.8833,adjacent,harmonic,0.7,1
afterglow,22,24,I Remember (Original Mix),Illusory (Extended Mix),10A,1A,0.5067,0.6281,,none,0,0
afterglow,22,25,I Remember (Original Mix),It's A Memory (Amtrac Remix),10A,2A,1.12,0.5972,,none,0,0
afterglow,22,26,I Remember (Original Mix),It's Not Enough feat. Janai (Original Mix),10A,4A,1.1587,0.4339,,none,0,0
afterglow,22,27,I Remember (Original Mix),It's Not Right (Original Mix),10A,5A,1.3994,0.7006,,none,0,0
afterglow,22,28,I Remember (Original Mix),Izolo feat. Khonaye (Lost Desert & Lee Burridge Remix),10A,9A,1.197,0.4318,adjacent,harmonic,0.7,1
afterglow,22,29,I Remember (Original Mix),Just a Bitter Love,10A,6A,0.9855,0.5525,,none,0,0
afterglow,22,30,I Remember (Original Mix),Latch (Jamie Jones Remix),10A,4B,1.0588,0.7614,,none,0,0
afterglow,22,31,I Remember (Original Mix),Lost,10A,6A,0.8001,0.5972,,none,0,0
afterglow,22,32,I Remember (Original Mix),Love Somebody Else Feat. Joi Cardwell (Original Mix),10A,12B,1.197,0.6995,,none,0,0
afterglow,22,33,I Remember (Original Mix),Love Song (Original Mix),10A,8A,1.1587,0.3241,,none,0,0
afterglow,22,34,I Remember (Original Mix),Lucky Shot (Original Mix),10A,7A,1.8114,0.51,,none,0,0
afterglow,22,35,I Remember (Original Mix),Lying Together,10A,2A,1.6345,0.5928,,none,0,0
afterglow,22,36,I Remember (Original Mix),Marijuana (Original Mix),10A,1A,1.1587,0.7614,,none,0,0
afterglow,22,37,I Remember (Original Mix),Masala (Pablo Fierro Remix),10A,7A,0.5582,0.9315,,none,0,0
afterglow,22,38,I Remember (Original Mix),Midas feat. Holly Walker (Ben Pearce Re-Edit),10A,8A,0.513,0.3901,,none,0,0
afterglow,22,39,I Remember (Original Mix),Never Sleep Again (Keinemusik Remix),10A,6A,1.4897,0.7649,,none,0,0
afterglow,22,40,I Remember (Original Mix),Neverender (Extended),10A,11A,1.0943,0.8599,adjacent,harmonic,0.7,1
afterglow,22,41,I Remember (Original Mix),Night Blooming Jasmine (Original Mix),10A,4A,1.1587,0.707,,none,0,0
afterglow,22,42,I Remember (Original Mix),Night Blooming Jasmine (Rodriguez Jr. Remix),10A,4A,1.197,0.7555,,none,0,0
afterglow,22,43,I Remember (Original Mix),Ocean Drive (Extended Mix),10A,1A,1.197,0.7588,,none,0,0
afterglow,22,44,I Remember (Original Mix),One Night/All Night (Original Mix),10A,4A,1.197,0.67,,none,0,0
afterglow,22,45,I Remember (Original Mix),Opal (Four Tet Remix),10A,8A,0.4254,0.8719,,none,0,0
afterglow,22,46,I Remember (Original Mix),Preach The World (Original Mix),10A,12A,0.9901,0.8663,,none,0,0
afterglow,22,47,I Remember (Original Mix),Promiscuous [AV Edit],10A,3A,1.197,0.7602,,none,0,0
afterglow,22,48,I Remember (Original Mix),Regulate (feat. Nate Dogg),10A,9A,1.0593,0.7597,adjacent,harmonic,0.7,1
afterglow,22,49,I Remember (Original Mix),Saturday Night (Extended),10A,4A,1.1587,0.6568,,none,0,0
afterglow,22,50,I Remember (Original Mix),Sell My Heart (Kreative Nativez Remix),10A,11A,1.2213,0.7358,adjacent,harmonic,0.7,1
afterglow,22,51,I Remember (Original Mix),Sing It Back (feat. Naila) (Original Mix),10A,12A,1.2325,0.6944,,none,0,0
afterglow,22,52,I Remember (Original Mix),Sing It Back (Herbert's Tasteful Dub),10A,2A,1.1587,0.7614,,none,0,0
afterglow,22,53,I Remember (Original Mix),Skin (Rinzen Remix),10A,8A,0.513,0.502,,none,0,0
afterglow,22,54,I Remember (Original Mix),Slow Down (James Cole Remix),10A,9A,1.0592,0.9131,adjacent,harmonic,0.7,1
afterglow,22,55,I Remember (Original Mix),So U Kno (Original Mix),10A,4A,0.5622,0.7212,,none,0,0
afterglow,22,56,I Remember (Original Mix),Sordid Affair (Maceo Plex Mix),10A,3A,1.4106,0.7907,,none,0,0
afterglow,22,57,I Remember (Original Mix),Stones Throw (Original Mix),10A,8A,1.1587,0.7013,,none,0,0
afterglow,22,58,I Remember (Original Mix),Sunset Drive (Extended Mix),10A,5A,0.5607,0.8566,,none,0,0
afterglow,22,59,I Remember (Original Mix),Symmetry (Rodriguez Jr. Remix),10A,11A,1.8329,0.638,adjacent,harmonic,0.7,1
afterglow,22,60,I Remember (Original Mix),Teardrops (Don't Stop The Music) (Original Mix),10A,5B,1.197,0.5449,,none,0,0
afterglow,22,61,I Remember (Original Mix),Tearing Me Up (Original Mix),10A,7A,1.742,0.2122,,none,0,0
afterglow,22,62,I Remember (Original Mix),The Way You Move (Original Mix),10A,5A,0.5613,0.7983,,none,0,0
afterglow,22,63,I Remember (Original Mix),There's Never Been (No One Like You)(P's Sunrise Edit),10A,10B,1.197,0.5364,,none,0,0
afterglow,22,64,I Remember (Original Mix),Touch (Four Tet Remix),10A,8B,1.197,0.7571,,none,0,0
afterglow,22,65,I Remember (Original Mix),Videotape (Original Mix),10A,12A,0.3074,0.8591,,none,0,0
afterglow,22,66,I Remember (Original Mix),Walk The Line (Extended Mix),10A,9A,1.197,0.74,adjacent,harmonic,0.7,1
afterglow,22,67,I Remember (Original Mix),Walk The Line (Themba Extended Mix),10A,9A,1.0943,0.7818,adjacent,harmonic,0.7,1
afterglow,22,68,I Remember (Original Mix),We Are Child Of Love (The Mekanism Remix),10A,12A,1.8607,0.4752,,none,0,0
afterglow,22,69,I Remember (Original Mix),What Can I Do,10A,8A,1.8368,0.5596,,none,0,0
afterglow,22,70,I Remember (Original Mix),What I Might Do,10A,5A,0.5705,0.8589,,none,0,0
afterglow,22,71,I Remember (Original Mix),When Will I See You Again (Amtrac Remix),10A,5B,0.3239,0.9294,,none,0,0
afterglow,22,72,I Remember (Original Mix),Where the Subtle Meets Infinity (Original Mix),10A,1A,0.5613,0.5223,,none,0,0
afterglow,22,73,I Remember (Original Mix),Wish We Could feat. Syon & Darla Jade (Extended Mix),10A,3A,1.8361,0.6306,,none,0,0
afterglow,23,24,I Won't Fade Away feat. Alice Russell (Original Mix),Illusory (Extended Mix),9A,1A,0.3013,0.581,,none,0,0
afterglow,23,25,I Won't Fade Away feat. Alice Russell (Original Mix),It's A Memory (Amtrac Remix),9A,2A,0.7372,0.5889,,none,0,0
afterglow,23,26,I Won't Fade Away feat. Alice Russell (Original Mix),It's Not Enough feat. Janai (Original Mix),9A,4A,1.0009,0.5406,,none,0,0
afterglow,23,27,I Won't Fade Away feat. Alice Russell (Original Mix),It's Not Right (Original Mix),9A,5A,1.1119,0.8307,,none,0,0
afterglow,23,28,I Won't Fade Away feat. Alice Russell (Original Mix),Izolo feat. Khonaye (Lost Desert & Lee Burridge Remix),9A,9A,1.0449,0.5364,same,harmonic,1,1
afterglow,23,29,I Won't Fade Away feat. Alice Russell (Original Mix),Just a Bitter Love,9A,6A,0.7499,0.5579,,none,0,0
afterglow,23,30,I Won't Fade Away feat. Alice Russell (Original Mix),Latch (Jamie Jones Remix),9A,4B,1.0881,0.7948,,none,0,0
afterglow,23,31,I Won't Fade Away feat. Alice Russell (Original Mix),Lost,9A,6A,0.5897,0.7188,,none,0,0
afterglow,23,32,I Won't Fade Away feat. Alice Russell (Original Mix),Love Somebody Else Feat. Joi Cardwell (Original Mix),9A,12B,1.0449,0.5854,,none,0,0
afterglow,23,33,I Won't Fade Away feat. Alice Russell (Original Mix),Love Song (Original Mix),9A,8A,1.0009,0.4553,adjacent,harmonic,0.7,1
afterglow,23,34,I Won't Fade Away feat. Alice Russell (Original Mix),Lucky Shot (Original Mix),9A,7A,1.5672,0.6661,,none,0,0
afterglow,23,35,I Won't Fade Away feat. Alice Russell (Original Mix),Lying Together,9A,2A,1.2334,0.5923,,none,0,0
afterglow,23,36,I Won't Fade Away feat. Alice Russell (Original Mix),Marijuana (Original Mix),9A,1A,1.0009,0.7741,,none,0,0
afterglow,23,37,I Won't Fade Away feat. Alice Russell (Original Mix),Masala (Pablo Fierro Remix),9A,7A,0.3088,0.8025,,none,0,0
afterglow,23,38,I Won't Fade Away feat. Alice Russell (Original Mix),Midas feat. Holly Walker (Ben Pearce Re-Edit),9A,8A,0.3008,0.5491,adjacent,harmonic,0.7,1
afterglow,23,39,I Won't Fade Away feat. Alice Russell (Original Mix),Never Sleep Again (Keinemusik Remix),9A,6A,1.192,0.757,,none,0,0
afterglow,23,40,I Won't Fade Away feat. Alice Russell (Original Mix),Neverender (Extended),9A,11A,1.0449,0.6994,,none,0,0
afterglow,23,41,I Won't Fade Away feat. Alice Russell (Original Mix),Night Blooming Jasmine (Original Mix),9A,4A,1.0009,0.7188,,none,0,0
afterglow,23,42,I Won't Fade Away feat. Alice Russell (Original Mix),Night Blooming Jasmine (Rodriguez Jr. Remix),9A,4A,1.0449,0.7656,,none,0,0
afterglow,23,43,I Won't Fade Away feat. Alice Russell (Original Mix),Ocean Drive (Extended Mix),9A,1A,1.0449,0.6058,,none,0,0
afterglow,23,44,I Won't Fade Away feat. Alice Russell (Original Mix),One Night/All Night (Original Mix),9A,4A,1.0449,0.7061,,none,0,0
afterglow,23,45,I Won't Fade Away feat. Alice Russell (Original Mix),Opal (Four Tet Remix),9A,8A,0.133,0.9899,adjacent,harmonic,0.7,1
afterglow,23,46,I Won't Fade Away feat. Alice Russell (Original Mix),Preach The World (Original Mix),9A,12A,0.6068,0.8555,,none,0,0
afterglow,23,47,I Won't Fade Away feat. Alice Russell (Original Mix),Promiscuous [AV Edit],9A,3A,1.0449,0.6419,,none,0,0
afterglow,23,48,I Won't Fade Away feat. Alice Russell (Original Mix),Regulate (feat. Nate Dogg),9A,9A,1.0755,0.7937,same,harmonic,1,1
afterglow,23,49,I Won't Fade Away feat. Alice Russell (Original Mix),Saturday Night (Extended),9A,4A,1.0009,0.8129,,none,0,0
afterglow,23,50,I Won't Fade Away feat. Alice Russell (Original Mix),Sell My Heart (Kreative Nativez Remix),9A,11A,1.4172,0.7456,,none,0,0
afterglow,23,51,I Won't Fade Away feat. Alice Russell (Original Mix),Sing It Back (feat. Naila) (Original Mix),9A,12A,1.0833,0.8139,,none,0,0
afterglow,23,52,I Won't Fade Away feat. Alice Russell (Original Mix),Sing It Back (Herbert's Tasteful Dub),9A,2A,1.0009,0.7741,,none,0,0
afterglow,23,53,I Won't Fade Away feat. Alice Russell (Original Mix),Skin (Rinzen Remix),9A,8A,0.3008,0.6194,adjacent,harmonic,0.7,1
afterglow,23,54,I Won't Fade Away feat. Alice Russell (Original Mix),Slow Down (James Cole Remix),9A,9A,1.1,0.7854,same,harmonic,1,1
afterglow,23,55,I Won't Fade Away feat. Alice Russell (Original Mix),So U Kno (Original Mix),9A,4A,0.3279,0.7485,,none,0,0
afterglow,23,56,I Won't Fade Away feat. Alice Russell (Original Mix),Sordid Affair (Maceo Plex Mix),9A,3A,1.1383,0.7715,,none,0,0
afterglow,23,57,I Won't Fade Away feat. Alice Russell (Original Mix),Stones Throw (Original Mix),9A,8A,1.0009,0.5897,adjacent,harmonic,0.7,1
afterglow,23,58,I Won't Fade Away feat. Alice Russell (Original Mix),Sunset Drive (Extended Mix),9A,5A,0.3229,0.8635,,none,0,0
afterglow,23,59,I Won't Fade Away feat. Alice Russell (Original Mix),Symmetry (Rodriguez Jr. Remix),9A,11A,1.5921,0.7735,,none,0,0
afterglow,23,60,I Won't Fade Away feat. Alice Russell (Original Mix),Teardrops (Don't Stop The Music) (Original Mix),9A,5B,1.0449,0.6796,,none,0,0
afterglow,23,61,I Won't Fade Away feat. Alice Russell (Original Mix),Tearing Me Up (Original Mix),9A,7A,1.3604,0.3823,,none,0,0
afterglow,23,62,I Won't Fade Away feat. Alice Russell (Original Mix),The Way You Move (Original Mix),9A,5A,0.3032,0.6772,,none,0,0
afterglow,23,63,I Won't Fade Away feat. Alice Russell (Original Mix),There's Never Been (No One Like You)(P's Sunrise Edit),9A,10B,1.0449,0.495,,none,0,0
afterglow,23,64,I Won't Fade Away feat. Alice Russell (Original Mix),Touch (Four Tet Remix),9A,8B,1.0449,0.7671,,none,0,0
afterglow,23,65,I Won't Fade Away feat. Alice Russell (Original Mix),Videotape (Original Mix),9A,12A,0.548,0.8912,,none,0,0
afterglow,23,66,I Won't Fade Away feat. Alice Russell (Original Mix),Walk The Line (Extended Mix),9A,9A,1.0449,0.6309,same,harmonic,1,1
afterglow,23,67,I Won't Fade Away feat. Alice Russell (Original Mix),Walk The Line (Themba Extended Mix),9A,9A,1.0449,0.7689,same,harmonic,1,1
afterglow,23,68,I Won't Fade Away feat. Alice Russell (Original Mix),We Are Child Of Love (The Mekanism Remix),9A,12A,1.6228,0.6296,,none,0,0
afterglow,23,69,I Won't Fade Away feat. Alice Russell (Original Mix),What Can I Do,9A,8A,1.4749,0.567,adjacent,harmonic,0.7,1
afterglow,23,70,I Won't Fade Away feat. Alice Russell (Original Mix),What I Might Do,9A,5A,0.3088,0.7318,,none,0,0
afterglow,23,71,I Won't Fade Away feat. Alice Russell (Original Mix),When Will I See You Again (Amtrac Remix),9A,5B,0.5511,0.9439,,none,0,0
afterglow,23,72,I Won't Fade Away feat. Alice Russell (Original Mix),Where the Subtle Meets Infinity (Original Mix),9A,1A,0.3032,0.4972,,none,0,0
afterglow,23,73,I Won't Fade Away feat. Alice Russell (Original Mix),Wish We Could feat. Syon & Darla Jade (Extended Mix),9A,3A,1.5957,0.7632,,none,0,0
afterglow,24,25,Illusory (Extended Mix),It's A Memory (Amtrac Remix),1A,2A,0.8132,0.4568,adjacent,harmonic,0.7,1
afterglow,24,26,Illusory (Extended Mix),It's Not Enough feat. Janai (Original Mix),1A,4A,1.0462,0.769,,none,0,0
afterglow,24,27,Illusory (Extended Mix),It's Not Right (Original Mix),1A,5A,1.1625,0.5356,,none,0,0
afterglow,24,28,Illusory (Extended Mix),Izolo feat. Khonaye (Lost Desert & Lee Burridge Remix),1A,9A,1.0022,0.769,,none,0,0
afterglow,24,29,Illusory (Extended Mix),Just a Bitter Love,1A,6A,0.9176,0.6118,,none,0,0
afterglow,24,30,Illusory (Extended Mix),Latch (Jamie Jones Remix),1A,4B,1.1195,0.4125,,none,0,0
afterglow,24,31,Illusory (Extended Mix),Lost,1A,6A,0.6638,0.4568,,none,0,0
afterglow,24,32,Illusory (Extended Mix),Love Somebody Else Feat. Joi Cardwell (Original Mix),1A,12B,1.1684,0.3784,,none,0,0
afterglow,24,33,Illusory (Extended Mix),Love Song (Original Mix),1A,8A,1.0462,0.6582,,none,0,0
afterglow,24,34,Illusory (Extended Mix),Lucky Shot (Original Mix),1A,7A,1.6043,0.3445,,none,0,0
afterglow,24,35,Illusory (Extended Mix),Lying Together,1A,2A,1.2181,0.6794,adjacent,harmonic,0.7,1
afterglow,24,36,Illusory (Extended Mix),Marijuana (Original Mix),1A,1A,1.0462,0.4125,same,harmonic,1,1
afterglow,24,37,Illusory (Extended Mix),Masala (Pablo Fierro Remix),1A,7A,0.0889,0.5097,,none,0,0
afterglow,24,38,Illusory (Extended Mix),Midas feat. Holly Walker (Ben Pearce Re-Edit),1A,8A,0.0078,0.7978,,none,0,0
afterglow,24,39,Illusory (Extended Mix),Never Sleep Again (Keinemusik Remix),1A,6A,1.1662,0.6778,,none,0,0
afterglow,24,40,Illusory (Extended Mix),Neverender (Extended),1A,11A,1.0022,0.5519,,none,0,0
afterglow,24,41,Illusory (Extended Mix),Night Blooming Jasmine (Original Mix),1A,4A,1.0462,0.3831,,none,0,0
afterglow,24,42,Illusory (Extended Mix),Night Blooming Jasmine (Rodriguez Jr. Remix),1A,4A,1.0022,0.4012,,none,0,0
afterglow,24,43,Illusory (Extended Mix),Ocean Drive (Extended Mix),1A,1A,1.0022,0.4125,same,harmonic,1,1
afterglow,24,44,Illusory (Extended Mix),One Night/All Night (Original Mix),1A,4A,1.0022,0.2263,,none,0,0
afterglow,24,45,Illusory (Extended Mix),Opal (Four Tet Remix),1A,8A,0.3259,0.6411,,none,0,0
afterglow,24,46,Illusory (Extended Mix),Preach The World (Original Mix),1A,12A,0.5516,0.6256,adjacent,harmonic,0.7,1
afterglow,24,47,Illusory (Extended Mix),Promiscuous [AV Edit],1A,3A,1.1684,0.4012,,none,0,0
afterglow,24,48,Illusory (Extended Mix),Regulate (feat. Nate Dogg),1A,9A,1.108,0.3981,,none,0,0
afterglow,24,49,Illusory (Extended Mix),Saturday Night (Extended),1A,4A,1.0462,0.7312,,none,0,0
afterglow,24,50,Illusory (Extended Mix),Sell My Heart (Kreative Nativez Remix),1A,11A,1.3679,0.6309,,none,0,0
afterglow,24,51,Illusory (Extended Mix),Sing It Back (feat. Naila) (Original Mix),1A,12A,1.2028,0.6974,adjacent,harmonic,0.7,1
afterglow,24,52,Illusory (Extended Mix),Sing It Back (Herbert's Tasteful Dub),1A,2A,1.0462,0.4125,adjacent,harmonic,0.7,1
afterglow,24,53,Illusory (Extended Mix),Skin (Rinzen Remix),1A,8A,0.0078,0.9023,,none,0,0
afterglow,24,54,Illusory (Extended Mix),Slow Down (James Cole Remix),1A,9A,1.1305,0.6863,,none,0,0
afterglow,24,55,Illusory (Extended Mix),So U Kno (Original Mix),1A,4A,0.1417,0.189,,none,0,0
afterglow,24,56,Illusory (Extended Mix),Sordid Affair (Maceo Plex Mix),1A,3A,1.1086,0.6184,,none,0,0
afterglow,24,57,Illusory (Extended Mix),Stones Throw (Original Mix),1A,8A,1.0462,0.378,,none,0,0
afterglow,24,58,Illusory (Extended Mix),Sunset Drive (Extended Mix),1A,5A,0.1296,0.3784,,none,0,0
afterglow,24,59,Illusory (Extended Mix),Symmetry (Rodriguez Jr. Remix),1A,11A,1.5723,0.5194,,none,0,0
afterglow,24,60,Illusory (Extended Mix),Teardrops (Don't Stop The Music) (Original Mix),1A,5B,1.1684,0.6067,,none,0,0
afterglow,24,61,Illusory (Extended Mix),Tearing Me Up (Original Mix),1A,7A,1.4119,0.6158,,none,0,0
afterglow,24,62,Illusory (Extended Mix),The Way You Move (Original Mix),1A,5A,0.0667,0.3331,,none,0,0
afterglow,24,63,Illusory (Extended Mix),There's Never Been (No One Like You)(P's Sunrise Edit),1A,10B,1.0022,0.8734,,none,0,0
afterglow,24,64,Illusory (Extended Mix),Touch (Four Tet Remix),1A,8B,1.0022,0.4245,,none,0,0
afterglow,24,65,Illusory (Extended Mix),Videotape (Original Mix),1A,12A,0.7406,0.3876,adjacent,harmonic,0.7,1
afterglow,24,66,Illusory (Extended Mix),Walk The Line (Extended Mix),1A,9A,1.0022,0.4779,,none,0,0
afterglow,24,67,Illusory (Extended Mix),Walk The Line (Themba Extended Mix),1A,9A,1.0022,0.4125,,none,0,0
afterglow,24,68,Illusory (Extended Mix),We Are Child Of Love (The Mekanism Remix),1A,12A,1.6035,0.3255,adjacent,harmonic,0.7,1
afterglow,24,69,Illusory (Extended Mix),What Can I Do,1A,8A,1.4621,0.6112,,none,0,0
afterglow,24,70,Illusory (Extended Mix),What I Might Do,1A,5A,0.6071,0.3914,,none,0,0
afterglow,24,71,Illusory (Extended Mix),When Will I See You Again (Amtrac Remix),1A,5B,0.7429,0.5288,,none,0,0
afterglow,24,72,Illusory (Extended Mix),Where the Subtle Meets Infinity (Original Mix),1A,1A,0.0667,0.8644,same,harmonic,1,1
afterglow,24,73,Illusory (Extended Mix),Wish We Could feat. Syon & Darla Jade (Extended Mix),1A,3A,1.576,0.4991,,none,0,0
afterglow,25,26,It's A Memory (Amtrac Remix),It's Not Enough feat. Janai (Original Mix),2A,4A,0.7071,0.5834,,none,0,0
afterglow,25,27,It's A Memory (Amtrac Remix),It's Not Right (Original Mix),2A,5A,0.5031,0.488,,none,0,0
afterglow,25,28,It's A Memory (Amtrac Remix),Izolo feat. Khonaye (Lost Desert & Lee Burridge Remix),2A,9A,0.7682,0.5647,,none,0,0
afterglow,25,29,It's A Memory (Amtrac Remix),Just a Bitter Love,2A,6A,0.5085,0.8856,,none,0,0
afterglow,25,30,It's A Memory (Amtrac Remix),Latch (Jamie Jones Remix),2A,4B,1.0918,0.3909,,none,0,0
afterglow,25,31,It's A Memory (Amtrac Remix),Lost,2A,6A,0.5077,0.8697,,none,0,0
afterglow,25,32,It's A Memory (Amtrac Remix),Love Somebody Else Feat. Joi Cardwell (Original Mix),2A,12B,0.7682,0.6596,,none,0,0
afterglow,25,33,It's A Memory (Amtrac Remix),Love Song (Original Mix),2A,8A,0.7071,0.6282,,none,0,0
afterglow,25,34,It's A Memory (Amtrac Remix),Lucky Shot (Original Mix),2A,7A,0.9706,0.7458,,none,0,0
afterglow,25,35,It's A Memory (Amtrac Remix),Lying Together,2A,2A,0.5899,0.7595,same,harmonic,1,1
afterglow,25,36,It's A Memory (Amtrac Remix),Marijuana (Original Mix),2A,1A,0.7071,0.3909,adjacent,harmonic,0.7,1
afterglow,25,37,It's A Memory (Amtrac Remix),Masala (Pablo Fierro Remix),2A,7A,0.8078,0.6203,,none,0,0
afterglow,25,38,It's A Memory (Amtrac Remix),Midas feat. Holly Walker (Ben Pearce Re-Edit),2A,8A,0.8078,0.3685,,none,0,0
afterglow,25,39,It's A Memory (Amtrac Remix),Never Sleep Again (Keinemusik Remix),2A,6A,0.5842,0.5709,,none,0,0
afterglow,25,40,It's A Memory (Amtrac Remix),Neverender (Extended),2A,11A,1.6094,0.6717,,none,0,0
afterglow,25,41,It's A Memory (Amtrac Remix),Night Blooming Jasmine (Original Mix),2A,4A,0.7071,0.4959,,none,0,0
afterglow,25,42,It's A Memory (Amtrac Remix),Night Blooming Jasmine (Rodriguez Jr. Remix),2A,4A,0.7682,0.3567,,none,0,0
afterglow,25,43,It's A Memory (Amtrac Remix),Ocean Drive (Extended Mix),2A,1A,0.7682,0.5519,adjacent,harmonic,0.7,1
afterglow,25,44,It's A Memory (Amtrac Remix),One Night/All Night (Original Mix),2A,4A,0.7682,0.4288,,none,0,0
afterglow,25,45,It's A Memory (Amtrac Remix),Opal (Four Tet Remix),2A,8A,0.6965,0.5379,,none,0,0
afterglow,25,46,It's A Memory (Amtrac Remix),Preach The World (Original Mix),2A,12A,0.694,0.7046,,none,0,0
afterglow,25,47,It's A Memory (Amtrac Remix),Promiscuous [AV Edit],2A,3A,0.7682,0.5491,adjacent,harmonic,0.7,1
afterglow,25,48,It's A Memory (Amtrac Remix),Regulate (feat. Nate Dogg),2A,9A,1.0625,0.4008,,none,0,0
afterglow,25,49,It's A Memory (Amtrac Remix),Saturday Night (Extended),2A,4A,0.7071,0.3477,,none,0,0
afterglow,25,50,It's A Memory (Amtrac Remix),Sell My Heart (Kreative Nativez Remix),2A,11A,1.6094,0.184,,none,0,0
afterglow,25,51,It's A Memory (Amtrac Remix),Sing It Back (feat. Naila) (Original Mix),2A,12A,0.7948,0.5442,,none,0,0
afterglow,25,52,It's A Memory (Amtrac Remix),Sing It Back (Herbert's Tasteful Dub),2A,2A,0.7071,0.3909,same,harmonic,1,1
